RCDTS,Report,School Name_x,District Name_x,School EntityID,School Type_x,#Dist Entity ID,ISBE Region,ROE Area,CohortYear,Tier,ROE Name,Participating?,NCESID,ROE_x,Type,School Name_y,District Name_y,City,County,District Type,District Size,School Type_y,Grades Served,Avg Class Size - All Grades,Summative Designation,# Student Enrollment,% Student Enrollment - White,% Student Enrollment - Black or African American,% Student Enrollment - Hispanic or Latino,% Student Enrollment - Asian,% Student Enrollment - Native Hawaiian or Other Pacific Islander,% Student Enrollment - American Indian or Alaska Native,% Student Enrollment - Two or More Races,% Student Enrollment - Children with Disabilities,% Student Enrollment - IEP,% Student Enrollment - EL,% Student Enrollment - Low Income,% Student Enrollment - Homeless,% 8th Grade Passing Algebra 1,Student Attendance Rate,Student Mobility Rate,Chronically Truant Students,Student Chronic Truancy Rate,High School Dropout Rate - Total,High School 4-Year Graduation Rate - Total,Avg Class Size - All Grades.1,Avg Number of Days of Physical Education per Week Per Student,Total Teacher Headcount,Total Teacher FTE,Avg Teaching Exp,% Novice Teachers,Teacher Retention Rate,Teacher Attendace Rate,Teacher Evaluation Rate,Principal Turnover within 6 Years,Teacher Avg Salary,Admin Avg Salary,Five Essential Survey Effective Leaders,Five Essential Survey Leaders Level,Five Essential Survey Collaborative Teachers,Five Essential Survey Collaborative Teachers Level,Five Essential Survey Involved Families,Five Essential Survey Involved Families Level,Five Essential Survey Supportive Environment,Five Essential Survey Supportive Environment Level,Five Essential Survey Ambitious Instruction,Five Essential Survey Ambitious Instruction Level,Climate Survey Student Response Rate,Climate Survey Teacher Response Rate,# ELA Proficiency,# ELA Student Participation,# Math Proficiency,# Math Participation Total Student,ELA Growth Percentile - Total,Math Growth Percentile,# Science Proficiency,# Science Student Participation,% Science Proficiency,# 9th Grade on Track,% 9th Grade on Track,Chronic Absenteeism,# Students with Discipline Incidents,# Discipline Incidents,# Discipline Incidents - Expulsion: Received Educational Srvcs,# Discipline Incidents - Expulsion: Did not Receive Educational Srvcs,# Discipline Incidents - In-school Suspension,# Discipline Incidents - Out-of-School Suspension,# Discipline Incidents - Removal,State Name [Public School] Latest available year,School Name [Public School] 2021-22,StateID,ParticipatingSchools,Agency Name [Public School] 2021-22,Agency ID - NCES Assigned [Public School] Latest available year,Locale [Public School] 2021-22,Locale,FRL_percent,Female_percent,American Indian/Alaska Native Students [Public School] 2021-22,Asian or Asian/Pacific Islander Students [Public School] 2021-22,Hispanic Students [Public School] 2021-22,Black or African American Students [Public School] 2021-22,White Students [Public School] 2021-22,Nat. Hawaiian or Other Pacific Isl. Students [Public School] 2021-22,Two or More Races Students [Public School] 2021-22,Pupil/Teacher Ratio [Public School] 2021-22,School size,Title I School Status [Public School] 2021-22,State School ID [Public School] 2021-22,State Agency ID [Public School] 2021-22,National School Lunch Program [Public School] 2021-22,Free and Reduced Lunch Students [Public School] 2021-22,Male Students [Public School] 2021-22,Female Students [Public School] 2021-22,American Indian/Alaska Native Students [Public School] 2021-22.1,Asian or Asian/Pacific Islander Students [Public School] 2021-22.1,Hispanic Students [Public School] 2021-22.1,Black or African American Students [Public School] 2021-22.1,White Students [Public School] 2021-22.1,Nat. Hawaiian or Other Pacific Isl. Students [Public School] 2021-22.1,Two or More Races Students [Public School] 2021-22.1,Total Race/Ethnicity [Public School] 2021-22,teacher_count,Pupil/Teacher Ratio [Public School] 2021-22.1,School Level (SY 2017-18 onward) [Public School] 2021-22,Lowest Grade Offered [Public School] 2021-22,Highest Grade Offered [Public School] 2021-22,ROE_y,ROE_AREA,ROE_AREA_Name,school_id,School Name,student_response_rate,teacher_response_rate,student_n,teacher_n,cdis1,colb,colr,inf3,innv,ins3,pgmc,pnfl,prt4,prti,qpd2,refd,scmt,sdis,socz,trpa,trpr,trte,tsaf,uexp,acno,clar,engg,engl,futr,humr,math,peer,perc,pres,prs2,rigr,safe1,scie,slap,stdy,trts,leaders,teachers,families,environment,instruction,5essentials_overall_score,net5e
4.10121E+13,Maud E Johnson Elementary School- Rockford SD 205,Maud E Johnson Elementary School,Rockford SD 205,9484,Elementary,9456,4,2,2023,TComp,Northwest,4.10121E+13,1.73451E+11,4,School,Maud E Johnson Elementary School,Rockford SD 205,Rockford,Winnebago,UNIT,LARGE,ELEMENTARY,K - 5,22.2,Comprehensive,391,30.2,24,26.6,6.4,,,11.5,13,11.5,16.9,67.5,6.6,,86.4,19.8,133,37.3,,,27.4,2,,,,,87,,,1,,,,0,,0,,0,44,3,55,3,99.9,20,38,186,13,185,43.2,41.1,15,54,27.8,,,55.6,47,139,,Not Provided,112,27,,Illinois,Maud E Johnson Elem School,4.10121E+13,1,Rockford SD 205,1734510,12-City: Mid-size,1,0.4166666666666667,0.5130208333333334,0.010416667,0.0625,0.2473958333333333,0.2291666666666666,0.3463541666666667,0.002604167,0.1015625,17.45,384,5-Title I schoolwide school,IL-04-101-2050-25-0410120502039,IL-04-101-2050-25,No,160,187,197,4,24,95,88,133,1,39,384,22,17.45,Elementary,Kindergarten,5th Grade,4,2,Northwest,4115,Maud E Johnson Elementary School,99.9,20,113,35,,,,,,,,,,,,,,,,,,,,,44,,74,54,,,47,,48,63,,58,37,,,46,46,,,,44,55,3,0
4.10121E+13,McIntosh Elementary- Rockford SD 205,McIntosh Elementary,Rockford SD 205,9487,Elementary,9456,4,2,2023,ISI/RNA,Northwest,4.10121E+13,1.73451E+11,4,School,McIntosh Elementary,Rockford SD 205,Rockford,Winnebago,UNIT,LARGE,ELEMENTARY,K - 5,24.3,Intensive,333,19.2,47.4,21.3,,,,10.8,31.8,30.9,10.2,86.5,7.8,,83.1,19.5,203,65.1,,,23.4,1.7,,,,,70.8,,,2,,,52,3,47,3,13,1,45,3,38,2,98.8,78.1,6,166,3,167,33.5,32.8,8,45,18.2,,,66.2,82,240,1,1,77,157,4,Illinois,McIntosh Elementary,4.10121E+13,1,Rockford SD 205,1734510,12-City: Mid-size,1,0.6511627906976745,0.438953488,0.002906977,0.005813953,0.2005813953488372,0.502906977,0.1773255813953488,,0.1104651162790697,13.89,344,5-Title I schoolwide school,IL-04-101-2050-25-0410120502043,IL-04-101-2050-25,No,224,193,151,1,2,69,173,61,–,38,344,24.76,13.89,Elementary,Kindergarten,5th Grade,4,2,Northwest,4116,McIntosh Elementary,98.8,78.1,82,32,1,37,46,47,72,48,58,36,3,1,85,69,1,1,70,1,53,65,1,,50,,78,56,,,46,,64,50,,47,22,,,40,43,52,47,13,45,38,2,-2
4.10121E+13,Riverdahl Elementary School- Rockford SD 205,Riverdahl Elementary School,Rockford SD 205,9491,Elementary,9456,4,2,2023,ISI/RNA,Northwest,4.10121E+13,1.73451E+11,4,School,Riverdahl Elementary School,Rockford SD 205,Rockford,Winnebago,UNIT,LARGE,ELEMENTARY,K - 5,21.7,Intensive,560,23.8,39.5,23.2,4.1,,,9.1,13.9,11.6,18.8,85,4.8,,85.4,19.4,302,59.7,,,28.9,2.5,,,,,73.3,,,1,,,,0,,0,,0,53,3,56,3,99.9,46.9,15,271,7,271,40.4,32.6,14,90,15.6,,,59.9,110,322,Not Provided,,95,221,6,Illinois,Riverdahl Elem School,4.10121E+13,1,Rockford SD 205,1734510,12-City: Mid-size,1,0.6324324324324324,0.4594594594594595,,0.037837838,0.2072072072072072,0.3747747747747748,0.2810810810810811,0.001801802,0.097297297,17.52,555,5-Title I schoolwide school,IL-04-101-2050-25-0410120502051,IL-04-101-2050-25,No,351,300,255,–,21,115,208,156,1,54,555,31.68,17.52,Elementary,Kindergarten,5th Grade,4,2,Northwest,4119,Riverdahl Elementary School,99.9,46.9,170,49,,,,,,,,,,,,,,,,,,,,,62,,70,57,,,44,,64,66,,56,31,,,52,56,,,,53,56,3,0
4.10121E+13,Rolling Green Elementary School- Rockford SD 205,Rolling Green Elementary School,Rockford SD 205,9493,Elementary,9456,4,2,2023,TComp,Northwest,4.10121E+13,1.73451E+11,4,School,Rolling Green,Rockford SD 205,Rockford,Winnebago,UNIT,LARGE,ELEMENTARY,K - 5,14.1,Comprehensive,488,40,22.3,19.5,8.4,,,9.2,26.4,25.8,38.3,73.8,3.7,,88.4,14.4,188,42.9,,,23.1,3,,,,,82.5,,,2,,,,0,,0,,0,47,3,71,4,99.9,36.8,22,237,10,237,41.4,41,20,76,26.3,,,43.9,70,136,1,,58,73,4,Illinois,Rolling Green,4.10121E+13,1,Rockford SD 205,1734510,12-City: Mid-size,1,0.4952919020715631,0.4915254237288136,0.001883239,0.069679849,0.192090395,0.2372881355932203,0.4218455743879473,0.003766478,0.073446328,13.05,531,5-Title I schoolwide school,IL-04-101-2050-25-0410120502054,IL-04-101-2050-25,No,263,270,261,1,37,102,126,224,2,39,531,40.7,13.05,Elementary,Kindergarten,5th Grade,4,2,Northwest,4122,Rolling Green,99.9,36.8,131,57,,,,,,,,,,,,,,,,,,,,,56,,75,83,,,76,,57,54,,63,27,,,55,47,,,,47,71,4,1
4.10121E+13,West View Elementary School- Rockford SD 205,West View Elementary School,Rockford SD 205,9500,Elementary,9456,4,2,2023,TComp,Northwest,4.10121E+13,1.73451E+11,4,School,West View Elementary School,Rockford SD 205,Rockford,Winnebago,UNIT,LARGE,ELEMENTARY,K - 5,17.6,Comprehensive,420,25,43.6,19.8,,,,11,16.2,15.7,5.7,80.2,5.7,,87.5,15.7,205,52.4,,,28.7,2,,,,,85,,,2,,,40,3,44,3,39,2,51,3,52,3,94.5,58.8,31,195,20,194,50.5,49.5,26,63,41.3,,,49,25,69,,,26,43,,Illinois,West View Elem School,4.10121E+13,1,Rockford SD 205,1734510,12-City: Mid-size,1,0.5653153153153153,0.4662162162162162,,,0.1779279279279279,0.4436936936936937,0.277027027,,0.1013513513513513,15.74,444,5-Title I schoolwide school,IL-04-101-2050-25-0410120502064,IL-04-101-2050-25,No,251,237,207,–,–,79,197,123,–,45,444,28.2,15.74,Elementary,Kindergarten,5th Grade,4,2,Northwest,4131,West View Elementary School,94.5,58.8,128,34,42,85,26,47,36,49,43,44,44,1,46,78,16,25,62,28,21,47,27,,56,,60,72,,,35,,56,75,,56,40,,,48,50,40,44,39,51,52,2,-1
4.10121E+13,Lewis Lemon Elementary School- Rockford SD 205,Lewis Lemon Elementary School,Rockford SD 205,9508,Elementary,9456,4,2,2023,ISI/RNA,Northwest,4.10121E+13,1.73451E+11,4,School,Lewis Lemon Elementary,Rockford SD 205,Rockford,Winnebago,UNIT,LARGE,ELEMENTARY,K - 5,23.2,Intensive,337,9.5,66.2,13.9,,,,9.8,21.7,20.2,7.7,90.5,10.7,,83.2,33.8,233,67.9,,,25.4,2,,,,,66.7,,,4,,,,0,,0,,0,40,3,52,3,98.8,38.5,3,137,2,139,36.8,29,7,45,15.9,,,68.7,96,396,,,216,170,10,Illinois,Lewis Lemon Elementary,4.10121E+13,1,Rockford SD 205,1734510,12-City: Mid-size,1,0.6900584795321637,0.520467836,,0.002923977,0.1228070175438596,0.6900584795321637,0.1169590643274853,,0.067251462,14.87,342,5-Title I schoolwide school,IL-04-101-2050-25-0410120502084,IL-04-101-2050-25,No,236,164,178,–,1,42,236,40,–,23,342,23,14.87,Elementary,Kindergarten,5th Grade,4,2,Northwest,4113,Lewis Lemon Elementary,98.8,38.5,80,39,,,,,,,,,,,,,,,,,,,,,66,,69,47,,,55,,48,53,,26,18,,,37,29,,,,40,52,3,0
4.10121E+13,Rockford Environmental Science Academy- Rockford SD 205,Rockford Environmental Science Academy,Rockford SD 205,9510,Middle/Jr. High,9456,4,2,2023,ISI/RNA,Northwest,4.10121E+13,1.73451E+11,4,School,Rockford Envrnmntl Science Acad,Rockford SD 205,Rockford,Winnebago,UNIT,LARGE,ELEMENTARY,8-Jun,21.3,Intensive,1038,12.9,17.4,63.9,1.6,,,3.8,16,14.2,53,75.2,3.9,24.5,86.9,14.4,639,56.1,,,24,3,,,,,84.9,,,1,,,37,2,38,2,26,2,23,2,43,3,55.1,57.1,53,1013,14,1014,42.4,38.4,54,350,16.4,,,51,354,1136,3,,785,305,43,Illinois,Rockford Envrnmntl Science Acad,4.10121E+13,1,Rockford SD 205,1734510,12-City: Mid-size,1,0.5262206148282098,0.4475587703435805,0.002712477,0.018083183,0.5985533453887885,0.1971066907775768,0.1437613019891501,,0.039783002,15.07,1106,5-Title I schoolwide school,IL-04-101-2050-25-0410120502086,IL-04-101-2050-25,No,582,611,495,3,20,662,218,159,–,44,1106,73.41,15.07,Middle,6th Grade,8th Grade,4,2,Northwest,4121,Rockford Envrnmntl Science Acad,55.1,57.1,1041,84,2,73,24,43,6,30,33,52,4,1,41,53,20,16,62,22,42,33,2,,31,8,63,67,,42,50,31,25,40,1,3,9,46,,14,28,37,38,26,23,43,1,-4
5.01602E+13,Mark Twain Elementary School- Wheeling CCSD 21,Mark Twain Elementary School,Wheeling CCSD 21,13455,Elementary,13443,5,1,2023,TComp,Northeast,5.01602E+13,1.74221E+11,5,School,Mark Twain Elementary School,Wheeling CCSD 21,Wheeling,Cook,ELEMENTARY,LARGE,ELEMENTARY,PK - 5,20.5,Comprehensive,383,8.4,,86.4,3.1,,,,19.1,17.8,77,66.3,3.9,,92.9,13.5,14,3.9,,,19.8,5,,,,,78.4,,,2,,,32,2,25,2,43,3,80,5,68,4,99.1,80.4,20,188,24,188,49.6,52.6,25,62,40.3,,,24.9,,,,,,,,Illinois,Mark Twain Elem School,5.01602E+13,1,Wheeling CCSD 21,1742210,21-Suburb: Large,2,0.6495327102803738,0.4602803738317757,0.004672897,0.039719626,0.8341121495327103,0.011682243,0.102803738,,0.007009346,10.97,428,5-Title I schoolwide school,IL-05-016-0210-04-0501602102014,IL-05-016-0210-04,No,278,231,197,2,17,357,5,44,–,3,428,39,10.97,Elementary,Kindergarten,5th Grade,11,4,East Central,4749,Mark Twain Elementary School,99.1,80.4,112,56,29,38,17,35,27,31,31,42,50,34,32,28,4,10,81,36,32,36,20,,99,,97,88,,,93,,77,79,,80,57,,,90,85,32,25,43,80,68,3,0
6.01609E+13,Northlake Middle School- Berkeley SD 87,Northlake Middle School,Berkeley SD 87,9020,Middle/Jr. High,9018,6,1,2023,TComp,Northeast,6.01609E+13,1.706E+11,6,School,Northlake Middle School,Berkeley SD 87,Northlake,Cook,ELEMENTARY,LARGE,MIDDLE SCHL,8-Jun,,Comprehensive,367,4.9,,93.2,,,,,13.4,12.5,40.3,77.9,,14.5,91.7,9.9,,,,,18.5,5,,,,,83,,,1,,,30,2,37,2,33,2,40,3,62,4,91.6,76.9,52,378,67,378,41.2,52,61,136,44.9,,,32.1,23,26,,,1,25,,Illinois,Northlake Middle School,6.01609E+13,1,Berkeley SD 87,1706000,21-Suburb: Large,2,0.748730964,0.4847715736040609,,0.005076142,0.9137055837563453,0.012690355,0.060913706,,0.007614213,12.12,394,5-Title I schoolwide school,IL-06-016-0870-02-0601608701006,IL-06-016-0870-02,No,295,203,191,–,2,360,5,24,–,3,394,32.5,12.12,Middle,6th Grade,8th Grade,6,1,Northeast,1700,Northlake Middle School,91.6,76.9,369,39,67,39,49,39,17,27,34,38,17,38,26,38,22,33,99,45,20,49,53,,46,21,46,79,,49,80,37,45,57,12,26,20,63,,7,48,30,37,33,40,62,2,-2
6.01609E+13,J W Riley Intermediate School- Berkeley SD 87,J W Riley Intermediate School,Berkeley SD 87,9022,Elementary,9018,6,1,2023,TComp,Northeast,6.01609E+13,1.706E+11,6,School,J W Riley Intermediate School,Berkeley SD 87,Northlake,Cook,ELEMENTARY,LARGE,ELEMENTARY,5-Mar,,Comprehensive,323,4,,91.3,,,,,20.7,18.6,47.1,79.3,,,91.7,7.1,,,,,17.1,3.3,,,,,82.9,,,3,,,36,2,34,2,24,2,60,4,48,3,84.7,86.8,45,332,47,332,45.9,47.6,27,118,23.9,,,32.2,,,,,,,,Illinois,J W Riley Intermediate School,6.01609E+13,1,Berkeley SD 87,1706000,21-Suburb: Large,2,0.7574123989218329,0.4339622641509434,0.002695418,0.002695418,0.9380053908355797,0.013477089,0.035040431,0.002695418,0.005390836,11.42,371,5-Title I schoolwide school,IL-06-016-0870-02-0601608702007,IL-06-016-0870-02,No,281,210,161,1,1,348,5,13,1,2,371,32.5,11.42,Elementary,3rd Grade,5th Grade,6,1,Northeast,1697,J W Riley Intermediate School,84.7,86.8,228,38,49,67,8,30,7,39,49,23,33,11,45,41,16,30,99,15,25,36,43,,81,,66,54,,,51,,52,56,,51,48,,,33,60,36,34,24,60,48,2,-2
6.01609E+13,Whittier Primary School- Berkeley SD 87,Whittier Primary School,Berkeley SD 87,9024,Elementary,9018,6,1,2023,TComp,Northeast,6.01609E+13,1.706E+11,6,School,Whittier Primary School,Berkeley SD 87,Northlake,Cook,ELEMENTARY,LARGE,ELEMENTARY,PK - 2,,Comprehensive,335,3.6,,94.6,,,,,20.6,20.3,54.6,77.6,,,90.3,8.9,,,,,17,3.3,,,,,92.3,,,1,,,19,1,18,1,49,3,,0,,0,0,63.6,,,,,,,,,,,,43.4,1,2,,,,2,,Illinois,Whittier Primary School,6.01609E+13,1,Berkeley SD 87,1706000,21-Suburb: Large,2,0.6711229946524064,0.5133689839572193,0.002673797,0.010695187,0.9197860962566844,0.018716578,0.042780749,,0.005347594,12.06,374,5-Title I schoolwide school,IL-06-016-0870-02-0601608702010,IL-06-016-0870-02,No,251,182,192,1,4,344,7,16,–,2,374,31,12.06,Elementary,Prekindergarten,2nd Grade,6,1,Northeast,1702,Whittier Primary School,0,63.6,0,44,59,43,3,31,3,1,32,44,60,21,22,34,1,47,75,43,13,22,36,,,,,,,,,,,,,,,,,,,19,18,49,,,2,-2
6.01609E+13,Garfield Elementary School- Maywood-Melrose Park-Broadview 89,Garfield Elementary School,Maywood-Melrose Park-Broadview 89,9866,Elementary,9863,6,1,2023,CSI/NA,Northeast,6.01609E+13,1.72511E+11,6,School,Garfield Elementary School,Maywood-Melrose Park-Broadview 89,Maywood,Cook,ELEMENTARY,LARGE,ELEMENTARY,PK - 5,,Comprehensive,436,,58.7,28.2,,,,11.9,15.8,15.8,19.7,42,3.2,,89,18.5,202,53.9,,,22.8,3,,,,,88.8,,,1,,,33,2,21,2,25,2,43,3,43,3,85.6,87.5,19,197,8,197,38.7,35.9,21,69,30.4,,,44.3,3,3,,,,3,,Illinois,Garfield Elem School,6.01609E+13,1,Maywood-Melrose Park-Broadview 89,1725110,21-Suburb: Large,2,0.5494252873563218,0.4804597701149425,0.004597701,,0.3126436781609195,0.5862068965517241,0.004597701,,0.091954023,14.38,435,5-Title I schoolwide school,IL-06-016-0890-02-0601608902003,IL-06-016-0890-02,No,239,226,209,2,–,136,255,2,–,40,435,30.24,14.38,Elementary,Kindergarten,4th Grade,7,1,Northeast,3291,Garfield Elementary School,85.6,87.5,160,48,9,34,7,30,13,36,28,35,23,1,27,23,5,1,92,17,39,33,7,,70,24,72,57,,47,57,21,36,57,1,48,23,52,,54,44,33,21,25,43,43,1,-3
6.0161E+13,Unity Junior High School- Cicero SD 99,Unity Junior High School,Cicero SD 99,2901,Middle/Jr. High,2899,6,1,2023,TComp,Northeast,6.0161E+13,1.7102E+11,6,School,Unity Jr High School,Cicero SD 99,Cicero,Cook,ELEMENTARY,LARGE,MIDDLE SCHL,8-Jul,,Comprehensive,2037,,2.5,97,,,,,15.2,14.1,47.6,88.4,0.9,3.7,91,8,330,15.7,,,24,5,,,,,88.4,,,3,,,43,3,44,3,28,2,21,2,44,3,99.4,90.4,417,2038,142,2033,45,44.8,328,1074,30.5,,,31.1,385,870,,,418,452,,Illinois,Unity Jr High School,6.0161E+13,1,Cicero SD 99,1710200,21-Suburb: Large,2,0.6239467849223946,0.4900221729490022,0.001773836,0.000886918,0.966740576,0.023503326,0.005321508,,0.001773836,14.65,2255,5-Title I schoolwide school,IL-06-016-0990-02-0601609901002,IL-06-016-0990-02,No,1407,1150,1105,4,2,2180,53,12,–,4,2255,153.97,14.65,Middle,6th Grade,8th Grade,6,1,Northeast,2046,Unity Jr High School,99.4,90.4,1972,187,30,77,31,39,8,47,36,60,4,14,54,38,19,12,88,19,49,41,15,,18,5,49,75,,33,65,26,27,25,1,12,7,62,,11,31,43,44,28,21,44,2,-2
6.0161E+13,Goodwin Elementary School- Cicero SD 99,Goodwin Elementary School,Cicero SD 99,2906,Elementary,2899,6,1,2023,TComp,Northeast,6.0161E+13,1.7102E+11,6,School,Goodwin Elementary School,Cicero SD 99,Cicero,Cook,ELEMENTARY,LARGE,ELEMENTARY,PK - 6,,Comprehensive,525,,2.3,97.1,,,,,21.3,20.6,64.6,92.6,,,89.6,7.8,63,13.8,,,21.9,1,,,,,84.3,,,3,,,25,2,30,2,35,2,51,3,45,3,99.9,96.3,37,301,25,301,42.4,50.5,24,66,36.4,,,45.6,6,9,,,1,8,,Illinois,Goodwin Elementary School,6.0161E+13,1,Cicero SD 99,1710200,21-Suburb: Large,2,0.6492985971943888,0.4909819639278557,,,0.9639278557114228,0.03006012,0.006012024,,,11.6,499,5-Title I schoolwide school,IL-06-016-0990-02-0601609902005,IL-06-016-0990-02,No,324,254,245,–,–,481,15,3,–,–,499,43,11.6,Elementary,Prekindergarten,6th Grade,6,1,Northeast,2041,Goodwin Elementary School,99.9,96.3,204,54,46,46,17,24,1,24,26,37,37,28,26,31,34,13,80,30,26,27,46,,60,36,63,59,,48,59,65,56,50,1,52,36,77,,42,53,25,30,35,51,45,1,-3
6.0161E+13,Warren Park School- Cicero SD 99,Warren Park School,Cicero SD 99,2913,Elementary,2899,6,1,2023,TComp,Northeast,6.0161E+13,1.7102E+11,6,School,Warren Park School,Cicero SD 99,Cicero,Cook,ELEMENTARY,LARGE,ELEMENTARY,PK - 6,,Comprehensive,744,,2.4,96.5,,,,,13.4,12.5,52,91.5,,,90.6,9.6,99,14.8,,,25,1,,,,,80.7,,,1,,,23,2,22,2,36,2,48,3,47,3,99.9,96.6,54,428,40,428,45.8,44.7,21,108,19.6,,,35.4,29,46,,,18,28,,Illinois,Warren Park School,6.0161E+13,1,Cicero SD 99,1710200,21-Suburb: Large,2,0.8733552631578947,0.5164473684210527,,0.001644737,0.950657895,0.041118421,0.003289474,,0.003289474,15.59,608,5-Title I schoolwide school,IL-06-016-0990-02-0601609902012,IL-06-016-0990-02,No,531,294,314,–,1,578,25,2,–,2,608,39,15.59,Elementary,Prekindergarten,6th Grade,6,1,Northeast,2047,Warren Park School,99.9,96.6,302,59,54,39,14,18,1,23,25,39,41,28,32,12,13,14,66,29,24,10,44,,62,52,63,67,,46,65,57,46,42,35,51,35,69,,51,50,23,22,36,48,47,1,-3
7.01611E+13,George T Wilkins Elementary School- Indian Springs SD 109,George T Wilkins Elementary School,Indian Springs SD 109,5804,Elementary,5798,7,1,2023,TComp,Northeast,7.01611E+13,1.70717E+11,7,School,George T Wilkins Elementary School,Indian Springs SD 109,Justice,Cook,ELEMENTARY,LARGE,ELEMENTARY,K - 6,,Comprehensive,439,46.2,24.1,21.4,,,,7.1,14.1,14.1,33.3,75.2,,,90.4,10.5,90,23,,,17,2,,,,,88.3,,,1,,,,0,,0,,0,58,3,64,4,72.8,45.8,43,258,24,258,42.2,47.1,16,65,24.6,,,36,8,10,,,8,2,,Illinois,George T Wilkins Elem School,7.01611E+13,1,Indian Springs SD 109,1707170,21-Suburb: Large,2,0.5344418052256532,0.5106888361045131,0.002375297,0.007125891,0.1852731591448931,0.2399049881235154,0.503562945,0.004750594,0.057007126,13.31,421,2-Title I targeted assistance school,IL-07-016-1090-02-0701610902006,IL-07-016-1090-02,No,225,206,215,1,3,78,101,212,2,24,421,31.62,13.31,Elementary,Kindergarten,6th Grade,7,1,Northeast,2930,George T Wilkins Elementary School,72.8,45.8,206,48,,,,,,,,,,,,,,,,,,,,,68,31,63,74,,45,67,37,67,50,56,63,36,29,,61,61,,,,58,64,4,1
7.01614E+13,Jack Hille Middle School- Forest Ridge SD 142,Jack Hille Middle School,Forest Ridge SD 142,7926,Middle/Jr. High,7925,7,1,2023,TComp,Northeast,7.01614E+13,1.71548E+11,7,School,Jack Hille Middle School,Forest Ridge SD 142,Oak Forest,Cook,ELEMENTARY,MEDIUM,MIDDLE SCHL,8-Jun,,Comprehensive,522,54.2,10.3,29.9,,,,3.8,18.8,12.8,11.1,44.3,,16,91.2,4.7,73,13.6,,,21.5,5,,,,,79.8,,,1,,,36,2,39,2,34,2,21,2,52,3,97.8,82,170,511,64,509,43,38,91,181,50.6,,,29.9,23,38,,,11,27,,Illinois,Jack Hille Middle School,7.01614E+13,1,Forest Ridge SD 142,1715480,21-Suburb: Large,2,0.3992537313432835,0.4869402985074627,,0.013059701,0.2667910447761194,0.097014925,0.5746268656716418,0.001865672,0.046641791,15.76,536,5-Title I schoolwide school,IL-07-016-1420-02-0701614201001,IL-07-016-1420-02,No,214,275,261,–,7,143,52,308,1,25,536,34,15.76,Middle,6th Grade,8th Grade,7,1,Northeast,2570,Jack Hille Middle School,97.8,82,510,39,42,60,29,39,1,36,39,40,29,27,41,39,22,25,99,32,29,44,19,,24,12,39,66,,50,66,12,33,51,17,15,6,39,,32,20,36,39,34,21,52,1,-4
7.01614E+13,Posen Elementary School- Posen-Robbins ESD 143-5,Posen Elementary School,Posen-Robbins ESD 143-5,10215,Elementary,10211,7,1,2023,TComp,Northeast,7.01614E+13,1.73237E+11,7,School,Posen Elementary School,Posen-Robbins ESD 143-5,Posen,Cook,ELEMENTARY,MEDIUM,ELEMENTARY,5-Apr,,Comprehensive,254,,37.8,60.2,,,,,14.6,10.6,38.6,84.3,,,93,8.3,,,,,20.2,5,,,,,82.8,,,3,,,38,2,36,2,53,3,57,3,53,3,99.9,87,54,266,14,264,39.5,42.2,34,120,28.3,,,19.2,14,19,,,2,17,,Illinois,Posen Elem School,7.01614E+13,1,Posen-Robbins ESD 143-5,1732370,21-Suburb: Large,2,0.9477911646586346,0.4779116465863454,,0.012048193,0.5943775100401606,0.3734939759036144,0.016064257,,0.004016064,12.03,249,5-Title I schoolwide school,IL-07-016-1435-02-0701614352006,IL-07-016-1435-02,No,236,130,119,–,3,148,93,4,–,1,249,20.7,12.03,Elementary,4th Grade,5th Grade,7,1,Northeast,3912,Posen Intermediate School,99.9,87,250,23,43,52,2,38,36,41,45,63,50,21,63,55,15,50,74,45,26,48,1,,91,,85,56,,,57,,58,49,,49,26,,,65,51,38,36,53,57,53,2,-2
7.01614E+13,Prairie-Hills Junior High School- Prairie-Hills ESD 144,Prairie-Hills Junior High School,Prairie-Hills ESD 144,8821,Middle/Jr. High,8820,7,1,2023,TComp,Northeast,7.01614E+13,1.72472E+11,7,School,Prairie-Hills Junior High School,Prairie-Hills ESD 144,Markham,Cook,ELEMENTARY,LARGE,MIDDLE SCHL,8-Jun,,Comprehensive,809,1.6,81.6,15.6,,,,,14.7,12.4,5.8,94.1,2.6,97.3,93.7,8.6,263,30.3,,,20.5,5,,,,,72,,,2,,,40,3,36,2,33,2,22,2,60,4,73.4,73.9,123,828,38,827,41.9,37.8,47,297,15.8,,,18.9,34,39,,,Not Provided,39,,Illinois,Prairie-Hills Junior High School,7.01614E+13,1,Prairie-Hills ESD 144,1724720,21-Suburb: Large,2,0.905511811,0.4983127109111361,0.004499438,0.008998875,0.1417322834645669,0.8188976377952756,0.022497188,0.001124859,0.002249719,53.88,889,5-Title I schoolwide school,IL-07-016-1440-02-0701614401002,IL-07-016-1440-02,No,805,446,443,4,8,126,728,20,1,2,889,16.5,53.88,Middle,6th Grade,8th Grade,7,1,Northeast,3934,Prairie-Hills Junior High School,73.4,73.9,811,46,20,37,38,55,14,35,50,54,16,2,58,50,1,19,99,29,19,44,13,,27,22,50,76,,32,83,1,46,61,29,30,1,32,,23,12,40,36,33,22,60,2,-2
